year,tournament_id,tier,champion_name,champion_ids,champion_real_count,champion_ovr_avg,classification,main_draw_size,simulated_entrants,incomplete
2026,tournament-2026-san-gol-w04-1,Gold,"Javier Martínez & Manuel Castaño Salguero",real_javier_martinez|real_manuel_castano_salguero,2,80,100%_reais,24,24,false
2027,tournament-2027-doh-pla-w45-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,32,32,false
2027,tournament-2027-tok-bro-w46-1,Bronze,"Flavio Abbate & Enzo Moretti",real_flavio_abbate|athlete-004,1,80,mista,16,16,false
2027,tournament-2027-mia-pla-w46-2,Platinum,"Hugo Costa & Mateo Costa",athleteprofile-1767226967915-1av89z|athleteprofile-1767226914915-lgx32y,0,83.5,100%_bots,32,32,false
2027,tournament-2027-nyc-eli-w46-3,Elite,"Javier Leal & Lucas Bergamini",real_javier_leal|real_lucas_bergamini,2,89.5,100%_reais,20,20,false
2027,tournament-2027-mon-sil-w47-1,Silver,"Bruno Navarro & Tomás Rojas",athleteprofile-1767227145915-m2jrmf|athleteprofile-1767226923915-455f2s,0,78.5,100%_bots,16,16,false
2027,tournament-2027-ber-pla-w47-2,Platinum,"Juan Lebrón & Leandro Augsburger",real_juan_lebron|real_leandro_augsburger,2,89,100%_reais,32,32,false
2027,tournament-2027-cas-cir-w49-1,Circuit Finals,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,8,4,true
2028,tournament-2027-cpt-leg-w52-1,Legacy Finals,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,8,8,false
2028,tournament-2028-mia-bro-w01-1,Bronze,"Javier Valdés & Bruno Costa",real_javier_valdes|athleteprofile-1767229503915-xqo21v,1,75,mista,16,16,false
2028,tournament-2028-nai-gol-w01-2,Gold,"Daniel Santigosa Sastre & Franco Stupaczuk",real_daniel_santigosa_sastre|real_franco_stupaczuk,2,86.5,100%_reais,24,24,false
2028,tournament-2028-ams-gol-w01-3,Gold,"Martín Santos & Franco López",athleteprofile-1767227224915-lpp8yt|athleteprofile-1767226992915-php43i,0,75,100%_bots,24,24,false
2028,tournament-2028-lax-mas-w01-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2028,tournament-2028-cor-mas-w01-5,Masters,"Martín Sánchez & Nicolás Méndez",athleteprofile-1767226932915-cim4sy|athleteprofile-1767226931915-der2t9,0,82.5,100%_bots,24,24,false
2028,tournament-2028-tor-mas-w01-6,Masters,"Guillermo Collado & Aris Patiniotis",real_guillermo_collado|real_aris_patiniotis,2,82.5,100%_reais,24,21,true
2028,tournament-2028-lim-sil-w02-1,Silver,"Ignacio Cabrera & Pablo Herrera",athleteprofile-1767226991915-cdstq8|athleteprofile-1767227069915-7czior,0,78.5,100%_bots,16,16,false
2028,tournament-2028-sao-gol-w02-2,Gold,"Franco Renato Dal Bianco & Ignacio Medina",real_franco_renato_dal_bianco|athleteprofile-1767226973915-e89mmf,1,83,mista,24,24,false
2028,tournament-2028-doh-mas-w02-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2028,tournament-2028-seo-bro-w03-1,Bronze,"Franco Méndez & Mateo Acosta",athleteprofile-1767227091915-c9p3ko|athleteprofile-1767226975915-sxbb2n,0,79,100%_bots,16,16,false
2028,tournament-2028-bkk-mas-w03-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2028,tournament-2028-akl-pla-w03-2,Platinum,"Felipe Navarro & Ignacio Piotto Albornoz",athleteprofile-1767227008915-2gw2xq|real_ignacio_piotto_albornoz,1,83,mista,32,32,false
2028,tournament-2028-mex-eli-w03-4,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,20,20,false
2028,tournament-2028-san-gol-w04-1,Gold,"Nicolás Silva & Pedro Martínez",athlete-005|athleteprofile-1767226911915-m5qcnr,0,84.5,100%_bots,24,24,false
2028,tournament-2028-bog-mas-w04-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2028,tournament-2028-cun-bro-w05-1,Bronze,"Martín Abud & Marcos González Blanco",real_martin_abud|real_marcos_gonzalez_blanco,2,80.5,100%_reais,16,16,false
2028,tournament-2028-sin-sil-w05-2,Silver,"Pol Hernández Álvarez & Carlos García",real_pol_hernandez_alvarez|athleteprofile-1767227114915-3n3mzs,1,79,mista,16,16,false
2028,tournament-2028-lis-gol-w05-3,Gold,"Diego Castro & Francisco Cabeza Teres",athleteprofile-1767226924915-11bsx7|real_francisco_cabeza_teres,1,84.5,mista,24,24,false
2028,tournament-2028-mil-mas-w05-5,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2028,tournament-2028-tok-pla-w05-4,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,32,32,false
2028,tournament-2028-par-gol-w06-1,Gold,"Diego Castro & Francisco Cabeza Teres",athleteprofile-1767226924915-11bsx7|real_francisco_cabeza_teres,1,84.5,mista,24,24,false
2028,tournament-2028-mel-mas-w06-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2028,tournament-2028-rom-pla-w06-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,32,32,false
2028,tournament-2028-nai-cro-w06-4,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,20,20,false
2028,tournament-2028-bcn-bro-w07-1,Bronze,"Daniel Santigosa Sastre & Franco Stupaczuk",real_daniel_santigosa_sastre|real_franco_stupaczuk,2,86.5,100%_reais,16,16,false
2028,tournament-2028-osa-mas-w07-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2028,tournament-2028-cai-sil-w08-1,Silver,"Daniel Santigosa Sastre & Franco Stupaczuk",real_daniel_santigosa_sastre|real_franco_stupaczuk,2,86.5,100%_reais,16,16,false
2028,tournament-2028-cph-gol-w08-2,Gold,"Hugo Costa & Mateo Costa",athleteprofile-1767226967915-1av89z|athleteprofile-1767226914915-lgx32y,0,83.5,100%_bots,24,24,false
2028,tournament-2028-ist-mas-w08-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2028,tournament-2028-riy-pla-w08-3,Platinum,"Nicolás Silva & Pedro Martínez",athlete-005|athleteprofile-1767226911915-m5qcnr,0,84.5,100%_bots,32,32,false
2028,tournament-2028-lim-eli-w08-5,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,20,20,false
2028,tournament-2028-mad-bro-w09-1,Bronze,"Ramiro Jesús Valenzuela & Tomás Rojas 353",real_ramiro_jesus_valenzuela|athleteprofile-1767227148915-ppezjh,1,78.5,mista,16,16,false
2028,tournament-2028-dub-gol-w09-2,Gold,"Ignacio Santos & Tomás Molina",athleteprofile-1767226964915-1622oy|athleteprofile-1767227065915-69x7ix,0,84.5,100%_bots,24,24,false
2028,tournament-2028-sao-mas-w09-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2028,tournament-2028-doh-gol-w10-1,Gold,"Ignacio Santos & Tomás Molina",athleteprofile-1767226964915-1622oy|athleteprofile-1767227065915-69x7ix,0,84.5,100%_bots,24,24,false
2028,tournament-2028-san-mas-w10-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2028,tournament-2028-sha-pla-w10-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,32,32,false
2028,tournament-2028-cas-bro-w11-1,Bronze,"Tomás Vidal & Lucas Miranda",athlete-003|athleteprofile-1767226987915-xife0f,0,84.5,100%_bots,16,16,false
2028,tournament-2028-pra-sil-w11-2,Silver,"Daniel Santigosa Sastre & Franco Stupaczuk",real_daniel_santigosa_sastre|real_franco_stupaczuk,2,86.5,100%_reais,16,16,false
2028,tournament-2028-ams-mas-w11-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2028,tournament-2028-bue-gol-w12-1,Gold,"Franco Herrera & Lucas Campagnolo",athleteprofile-1767226941915-kqu8bm|real_lucas_campagnolo,1,86.5,mista,24,24,false
2028,tournament-2028-cpt-mas-w12-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2028,tournament-2028-nyc-pla-w12-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,32,32,false
2028,tournament-2028-sin-bro-w13-1,Bronze,"Samuel Suárez & Mateo Molina 241",athleteprofile-1767226979915-5to5a4|athleteprofile-1767227036915-blgfit,0,82,100%_bots,16,16,false
2028,tournament-2028-riy-gol-w13-2,Gold,"Mateo Ruiz & Facundo Domínguez",athlete-001|real_facundo_dominguez,1,82.5,mista,24,24,false
2028,tournament-2028-akl-mas-w13-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2028,tournament-2028-cor-pla-w13-3,Platinum,"Franco Herrera & Lucas Campagnolo",athleteprofile-1767226941915-kqu8bm|real_lucas_campagnolo,1,86.5,mista,32,32,false
2028,tournament-2028-seo-eli-w13-5,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,20,20,false
2028,tournament-2028-mon-sil-w14-1,Silver,"Enzo Jensen Sirvent & Luis Hernández Quesada",real_enzo_jensen_sirvent|real_luis_hernandez_quesada,2,81,100%_reais,16,16,false
2028,tournament-2028-syd-gol-w14-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2028,tournament-2028-san-bro-w15-1,Bronze,"Santiago Alonso & Ignacio Romero",athleteprofile-1767226997915-zvc1aa|athleteprofile-1767227124915-04s20y,0,77.5,100%_bots,16,16,false
2028,tournament-2028-mia-mas-w15-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2028,tournament-2028-doh-pla-w15-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,32,32,false
2028,tournament-2028-mex-gol-w16-1,Gold,"Ignacio Santos & Tomás Molina",athleteprofile-1767226964915-1622oy|athleteprofile-1767227065915-69x7ix,0,84.5,100%_bots,24,24,false
2028,tournament-2028-sha-mas-w16-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2028,tournament-2028-lim-bro-w17-1,Bronze,"Martín Abud & Marcos González Blanco",real_martin_abud|real_marcos_gonzalez_blanco,2,80.5,100%_reais,16,16,false
2028,tournament-2028-tor-sil-w17-2,Silver,"Antón Sans & Pedro Meléndez Amaya",real_anton_sans|real_pedro_melendez_amaya,2,78,100%_reais,16,16,false
2028,tournament-2028-mad-gol-w17-3,Gold,"Mateo Ruiz & Facundo Domínguez",athlete-001|real_facundo_dominguez,1,82.5,mista,24,24,false
2028,tournament-2028-cai-mas-w17-5,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2028,tournament-2028-mum-pla-w17-4,Platinum,"Felipe Navarro & Ignacio Piotto Albornoz",athleteprofile-1767227008915-2gw2xq|real_ignacio_piotto_albornoz,1,83,mista,32,32,false
2028,tournament-2028-bog-eli-w17-6,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,20,20,false
2028,tournament-2028-seo-gol-w18-1,Gold,"Mateo Ruiz & Facundo Domínguez",athlete-001|real_facundo_dominguez,1,82.5,mista,24,24,false
2028,tournament-2028-vie-mas-w18-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2028,tournament-2028-nyc-cro-w18-3,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,20,20,false
2028,tournament-2028-sin-bro-w19-1,Bronze,"Nicolás Sánchez & Rafael Romero",athleteprofile-1767227077915-n4q00o|athleteprofile-1767227103915-kawjiz,0,79.5,100%_bots,16,16,false
2028,tournament-2028-riy-mas-w19-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-rom-pla-w19-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,32,32,false
2028,tournament-2028-cph-sil-w20-1,Silver,"Santiago Alonso & Ignacio Romero",athleteprofile-1767226997915-zvc1aa|athleteprofile-1767227124915-04s20y,0,77.5,100%_bots,16,16,false
2028,tournament-2028-sao-gol-w20-2,Gold,"Diego Castro & Francisco Cabeza Teres",athleteprofile-1767226924915-11bsx7|real_francisco_cabeza_teres,1,85,mista,24,24,false
2028,tournament-2028-san-mas-w20-4,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-ist-pla-w20-3,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,32,32,false
2028,tournament-2028-lis-bro-w21-1,Bronze,"Enzo Jensen Sirvent & Luis Hernández Quesada",real_enzo_jensen_sirvent|real_luis_hernandez_quesada,2,81,100%_reais,16,16,false
2028,tournament-2028-mil-gol-w21-2,Gold,"Daniel Santigosa Sastre & Franco Stupaczuk",real_daniel_santigosa_sastre|real_franco_stupaczuk,2,86.5,100%_reais,24,24,false
2028,tournament-2028-syd-mas-w21-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-par-mas-w22-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-nai-pla-w22-1,Platinum,"Pol Hernández Álvarez & Carlos García",real_pol_hernandez_alvarez|athleteprofile-1767227114915-3n3mzs,1,79,mista,32,32,false
2028,tournament-2028-ath-eli-w22-3,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,20,20,false
2028,tournament-2028-mum-bro-w23-1,Bronze,"Clément Geens & Dylan Guichard",real_clement_geens|real_dylan_guichard,2,79.5,100%_reais,16,16,false
2028,tournament-2028-mia-sil-w23-2,Silver,"Martín Abud & Marcos González Blanco",real_martin_abud|real_marcos_gonzalez_blanco,2,80.5,100%_reais,16,16,false
2028,tournament-2028-mon-gol-w23-3,Gold,"Daniel Santigosa Sastre & Franco Stupaczuk",real_daniel_santigosa_sastre|real_franco_stupaczuk,2,86.5,100%_reais,24,24,false
2028,tournament-2028-mel-mas-w23-4,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-bog-bro-w24-1,Bronze,"Clément Geens & Dylan Guichard",real_clement_geens|real_dylan_guichard,2,79.5,100%_reais,16,16,false
2028,tournament-2028-lim-gol-w24-2,Gold,"Franco Renato Dal Bianco & Ignacio Medina",real_franco_renato_dal_bianco|athleteprofile-1767226973915-e89mmf,1,83,mista,24,24,false
2028,tournament-2028-sto-mas-w24-4,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-cun-pla-w24-3,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,32,32,false
2028,tournament-2028-mex-gol-w25-1,Gold,"Tomás Vidal & Lucas Miranda",athlete-003|athleteprofile-1767226987915-xife0f,0,85,100%_bots,24,24,false
2028,tournament-2028-doh-mas-w25-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-dub-bro-w26-1,Bronze,"Martín Abud & Marcos González Blanco",real_martin_abud|real_marcos_gonzalez_blanco,2,80.5,100%_reais,16,16,false
2028,tournament-2028-tor-sil-w26-2,Silver,"Javier Cabrera & Adrián Navarro",athleteprofile-1767227110915-4w7svj|athleteprofile-1767227032915-x6q8e4,0,78.5,100%_bots,16,16,false
2028,tournament-2028-sao-mas-w26-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-bkk-pla-w26-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2028,tournament-2028-lon-gol-w27-1,Gold,"Diego Castro & Francisco Cabeza Teres",athleteprofile-1767226924915-11bsx7|real_francisco_cabeza_teres,1,85,mista,24,24,false
2028,tournament-2028-riy-mas-w27-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-rio-pla-w27-2,Platinum,"Martín Abud & Marcos González Blanco",real_martin_abud|real_marcos_gonzalez_blanco,2,80.5,100%_reais,32,32,false
2028,tournament-2028-lax-eli-w27-4,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2028,tournament-2028-cor-bro-w28-1,Bronze,"Javier Valdés & Bruno Costa",real_javier_valdes|athleteprofile-1767229503915-xqo21v,1,75,mista,16,16,false
2028,tournament-2028-mia-gol-w28-2,Gold,"Tomás Vidal & Lucas Miranda",athlete-003|athleteprofile-1767226987915-xife0f,0,85,100%_bots,24,24,false
2028,tournament-2028-sin-mas-w28-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-mil-sil-w29-1,Silver,"Thiago Ortiz & André Romero",athleteprofile-1767227028915-tc4ta4|athleteprofile-1767226935915-kztevz,0,82.5,100%_bots,16,16,false
2028,tournament-2028-mum-gol-w29-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-cpt-pla-w29-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2028,tournament-2028-bcn-cro-w29-4,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2028,tournament-2028-mon-bro-w30-1,Bronze,"Santiago Silva & Tomás Santos",athleteprofile-1767227034915-5wnac0|athleteprofile-1767227002915-dbo1e4,0,81.5,100%_bots,16,16,false
2028,tournament-2028-cai-mas-w30-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-san-gol-w31-1,Gold,"Diego Castro & Francisco Cabeza Teres",athleteprofile-1767226924915-11bsx7|real_francisco_cabeza_teres,1,85.5,mista,24,24,false
2028,tournament-2028-bkk-mas-w31-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-seo-pla-w31-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,32,32,false
2028,tournament-2028-mel-bro-w32-1,Bronze,"Martín Abud & Marcos González Blanco",real_martin_abud|real_marcos_gonzalez_blanco,2,80.5,100%_reais,16,16,false
2028,tournament-2028-nai-sil-w32-2,Silver,"João Herrera & Lucas López",athleteprofile-1767226912915-b9mtgt|athleteprofile-1767239524915-lgkr9c,0,76.5,100%_bots,16,16,false
2028,tournament-2028-sao-gol-w32-3,Gold,"Alonso Rodríguez Martínez & Ignacio Vilariño Gestoso",real_alonso_rodriguez_martinez|real_ignacio_vilarino_gestoso,2,82.5,100%_reais,24,24,false
2028,tournament-2028-mad-mas-w32-5,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-lim-pla-w32-4,Platinum,"Felipe Vega & Samuel Acosta",athleteprofile-1767226958915-1mrae5|athleteprofile-1767227085915-0arzhg,0,81,100%_bots,32,32,false
2028,tournament-2028-doh-eli-w32-6,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,20,19,true
2028,tournament-2028-sha-gol-w33-1,Gold,"Thiago Ortiz & André Romero",athleteprofile-1767227028915-tc4ta4|athleteprofile-1767226935915-kztevz,0,82.5,100%_bots,24,24,false
2028,tournament-2028-ams-mas-w33-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-sto-bro-w34-1,Bronze,"Rubén Iglesias & Santiago Ortiz",athleteprofile-1767226928915-l2809c|athleteprofile-1767227468915-f3k5cq,0,74.5,100%_bots,16,16,false
2028,tournament-2028-tor-mas-w34-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-rio-pla-w34-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2028,tournament-2028-sin-sil-w35-1,Silver,"Clément Geens & Dylan Guichard",real_clement_geens|real_dylan_guichard,2,79.5,100%_reais,16,16,false
2028,tournament-2028-cpt-gol-w35-2,Gold,"Thiago Acosta & Rubén Méndez",athleteprofile-1767226913915-6koxs5|athleteprofile-1767226981915-xwn19k,0,87,100%_bots,24,24,false
2028,tournament-2028-mum-mas-w35-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-lon-bro-w36-1,Bronze,"Martín Molina & Gonzalo Méndez",athleteprofile-1767227170915-vho7dn|athleteprofile-1767226918915-bhbzf9,0,80,100%_bots,16,16,false
2028,tournament-2028-par-gol-w36-2,Gold,"Thiago Acosta & Rubén Méndez",athleteprofile-1767226913915-6koxs5|athleteprofile-1767226981915-xwn19k,0,87,100%_bots,24,24,false
2028,tournament-2028-san-mas-w36-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-mon-pla-w36-3,Platinum,"Diego Castro & Francisco Cabeza Teres",athleteprofile-1767226924915-11bsx7|real_francisco_cabeza_teres,1,85.5,mista,32,32,false
2028,tournament-2028-tok-eli-w36-5,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2028,tournament-2028-nyc-gol-w37-1,Gold,"Martín Molina & Gonzalo Méndez",athleteprofile-1767227170915-vho7dn|athleteprofile-1767226918915-bhbzf9,0,80,100%_bots,24,24,false
2028,tournament-2028-akl-mas-w37-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-sao-bro-w38-1,Bronze,"Nuno Deus & Eduardo Agustín Torre",real_nuno_deus|real_eduardo_agustin_torre,2,81,100%_reais,16,16,false
2028,tournament-2028-mia-sil-w38-2,Silver,"Javier Herrera & Rafael Molina",athleteprofile-1767227040915-56cf4v|athleteprofile-1767227139915-88ai9q,0,81.5,100%_bots,16,16,false
2028,tournament-2028-bcn-mas-w38-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-nai-pla-w38-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2028,tournament-2028-bog-gol-w39-1,Gold,"Franco Renato Dal Bianco & Ignacio Medina",real_franco_renato_dal_bianco|athleteprofile-1767226973915-e89mmf,1,83,mista,24,24,false
2028,tournament-2028-bue-mas-w39-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-rom-pla-w39-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2028,tournament-2028-ber-bro-w40-1,Bronze,"Rafael Mendes & Javier Costa",athleteprofile-1767228772915-ud0khs|athleteprofile-1767226934915-ryb4ui,0,80.5,100%_bots,16,16,false
2028,tournament-2028-lim-gol-w40-2,Gold,"Thiago Acosta & Rubén Méndez",athleteprofile-1767226913915-6koxs5|athleteprofile-1767226981915-xwn19k,0,87,100%_bots,24,24,false
2028,tournament-2028-lis-mas-w40-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-cas-sil-w41-1,Silver,"Thiago Acosta & Rubén Méndez",athleteprofile-1767226913915-6koxs5|athleteprofile-1767226981915-xwn19k,0,87,100%_bots,16,16,false
2028,tournament-2028-tor-gol-w41-2,Gold,"Thiago Acosta & Rubén Méndez",athleteprofile-1767226913915-6koxs5|athleteprofile-1767226981915-xwn19k,0,87,100%_bots,24,24,false
2028,tournament-2028-par-mas-w41-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-mad-pla-w41-3,Platinum,"Thiago Acosta & Rubén Méndez",athleteprofile-1767226913915-6koxs5|athleteprofile-1767226981915-xwn19k,0,87,100%_bots,32,32,false
2028,tournament-2028-sto-eli-w41-5,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,19,true
2028,tournament-2028-mon-cro-w41-6,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,20,20,false
2028,tournament-2028-akl-bro-w42-1,Bronze,"Martín López & Bruno Acosta",athleteprofile-1767227025915-rddvry|athleteprofile-1767226933915-lprwx4,0,82.5,100%_bots,16,16,false
2028,tournament-2028-mil-mas-w42-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-tok-gol-w43-1,Gold,"Martín López & Bruno Acosta",athleteprofile-1767227025915-rddvry|athleteprofile-1767226933915-lprwx4,0,82.5,100%_bots,24,24,false
2028,tournament-2028-ist-mas-w43-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-rio-pla-w43-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,32,32,false
2028,tournament-2028-syd-bro-w44-1,Bronze,"Adrián Castro & Emiliano Medina",athleteprofile-1767226925915-3feq9a|athleteprofile-1767226993915-rsxjdl,0,82,100%_bots,16,16,false
