year,tournament_id,tier,champion_name,champion_ids,champion_real_count,champion_ovr_avg,classification,main_draw_size,simulated_entrants,incomplete
2026,tournament-2026-par-pla-w04-1,Platinum,"Samuel Fernández & Pablo Ramos",athleteprofile-1767226946153-ebzef3|athleteprofile-1767226989153-ukg08z,0,77,100%_bots,32,26,true
2028,tournament-2028-ams-bro-w34-1,Bronze,"Juan Ignacio De Pascual & Álvaro Cepero",real_juan_ignacio_de_pascual|real_alvaro_cepero,2,83,100%_reais,16,16,false
2028,tournament-2028-bog-gol-w34-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-sin-sil-w35-1,Silver,"Álvaro Herrera & Tomás Vidal",athleteprofile-1767226902153-s1377e|athlete-003,0,87.5,100%_bots,16,16,false
2028,tournament-2028-seo-mas-w35-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-rio-pla-w35-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2028,tournament-2028-lon-bro-w36-1,Bronze,"Álvaro Herrera & Tomás Vidal",athleteprofile-1767226902153-s1377e|athlete-003,0,87.5,100%_bots,16,16,false
2028,tournament-2028-par-gol-w36-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-mil-eli-w36-3,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,20,20,false
2028,tournament-2028-sha-mas-w37-1,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-sao-bro-w38-1,Bronze,"Lucas Campagnolo & André Romero",real_lucas_campagnolo|athleteprofile-1767226891153-gr5rvb,1,86.5,mista,16,16,false
2028,tournament-2028-mia-sil-w38-2,Silver,"Álvaro Herrera & Tomás Vidal",athleteprofile-1767226902153-s1377e|athlete-003,0,87.5,100%_bots,16,16,false
2028,tournament-2028-dub-gol-w38-3,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-rom-pla-w38-4,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,32,32,false
2028,tournament-2028-lax-mas-w39-1,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-ber-bro-w40-1,Bronze,"Gonzalo Méndez & Pol Hernández Álvarez",athleteprofile-1767226874153-5getz9|real_pol_hernandez_alvarez,1,84,mista,16,16,false
2028,tournament-2028-mon-gol-w40-2,Gold,"Javier Ferrer & Daniel Navarro",athleteprofile-1767226974153-lgorke|athleteprofile-1767226863153-9018o1,0,85,100%_bots,24,24,false
2028,tournament-2028-lis-mas-w40-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-cas-sil-w41-1,Silver,"Gonzalo Méndez & Pol Hernández Álvarez",athleteprofile-1767226874153-5getz9|real_pol_hernandez_alvarez,1,84,mista,16,16,false
2028,tournament-2028-cun-pla-w41-2,Platinum,"Juan Ignacio Rubini & Marc Sintes Villalonga",real_juan_ignacio_rubini|real_marc_sintes_villalonga,2,82.5,100%_reais,32,32,false
2028,tournament-2028-doh-eli-w41-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2028,tournament-2028-bcn-cro-w41-4,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,20,20,false
2028,tournament-2028-akl-bro-w42-1,Bronze,"Álvaro Herrera & Tomás Vidal",athleteprofile-1767226902153-s1377e|athlete-003,0,87.5,100%_bots,16,16,false
2028,tournament-2028-bog-mas-w42-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-tok-gol-w43-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-syd-bro-w44-1,Bronze,"João Herrera 171 & Nicolás Sánchez",athleteprofile-1767226922153-n4rxk2|athleteprofile-1767227033153-wplu5i,0,83,100%_bots,16,16,false
2028,tournament-2028-par-sil-w44-2,Silver,"Lucas Campagnolo & André Romero",real_lucas_campagnolo|athleteprofile-1767226891153-gr5rvb,1,86.5,mista,16,16,false
2028,tournament-2028-rom-mas-w44-4,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-mil-pla-w44-3,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,32,32,false
2028,tournament-2028-mon-gol-w45-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-mia-bro-w46-1,Bronze,"Álvaro Herrera & Tomás Vidal",athleteprofile-1767226902153-s1377e|athlete-003,0,87.5,100%_bots,16,16,false
2028,tournament-2028-sto-eli-w46-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,20,20,false
2028,tournament-2028-pra-sil-w47-1,Silver,"Lucas Campagnolo & André Romero",real_lucas_campagnolo|athleteprofile-1767226891153-gr5rvb,1,86.5,mista,16,16,false
2028,tournament-2028-dub-pla-w47-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,32,32,false
2028,tournament-2028-mex-leg-w52-1,Legacy Finals,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,8,6,true
2029,tournament-2029-bkk-bro-w01-1,Bronze,"Mateo Iglesias & Bruno Acosta",athleteprofile-1767226983153-raz7aw|athleteprofile-1767226889153-q1j6oz,0,83,100%_bots,16,16,false
2029,tournament-2029-bcn-gol-w01-2,Gold,"Mateo Iglesias & Bruno Acosta",athleteprofile-1767226983153-raz7aw|athleteprofile-1767226889153-q1j6oz,0,83,100%_bots,24,24,false
2029,tournament-2029-mum-mas-w01-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-rio-mas-w01-4,Masters,"Álvaro Herrera & Tomás Vidal",athleteprofile-1767226902153-s1377e|athlete-003,0,87.5,100%_bots,24,24,false
2029,tournament-2029-bog-sil-w02-1,Silver,"Álvaro Herrera & Tomás Vidal",athleteprofile-1767226902153-s1377e|athlete-003,0,87.5,100%_bots,16,16,false
2029,tournament-2029-par-gol-w02-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-mil-bro-w03-1,Bronze,"Álvaro Herrera & Tomás Vidal",athleteprofile-1767226902153-s1377e|athlete-003,0,87.5,100%_bots,16,16,false
2029,tournament-2029-sha-mas-w03-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-lax-eli-w03-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2029,tournament-2029-doh-mas-w04-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-cpt-pla-w04-1,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2029,tournament-2029-nyc-bro-w05-1,Bronze,"Mateo Iglesias & Bruno Acosta",athleteprofile-1767226983153-raz7aw|athleteprofile-1767226889153-q1j6oz,0,83,100%_bots,16,16,false
2029,tournament-2029-sin-sil-w05-2,Silver,"Álvaro Herrera & Tomás Vidal",athleteprofile-1767226902153-s1377e|athlete-003,0,87.5,100%_bots,16,16,false
2029,tournament-2029-cas-gol-w05-3,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-dub-mas-w06-1,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-bcn-cro-w06-2,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2029,tournament-2029-ams-bro-w07-1,Bronze,"Pedro Herrera & Bruno Ferrer",athleteprofile-1767226912153-z0fjqr|athleteprofile-1767227050153-edqawj,0,85.5,100%_bots,16,16,false
2029,tournament-2029-par-gol-w07-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-ber-pla-w07-3,Platinum,"Jorge Nieto & Martín Di Nenno",real_jorge_nieto|real_martin_di_nenno,2,92,100%_reais,32,32,false
2029,tournament-2029-san-sil-w08-1,Silver,"Juan Ignacio Rubini & Marc Sintes Villalonga",real_juan_ignacio_rubini|real_marc_sintes_villalonga,2,82.5,100%_reais,16,16,false
2029,tournament-2029-rom-mas-w08-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-lim-eli-w08-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2029,tournament-2029-syd-bro-w09-1,Bronze,"Pedro Herrera & Bruno Ferrer",athleteprofile-1767226912153-z0fjqr|athleteprofile-1767227050153-edqawj,0,85.5,100%_bots,16,16,false
2029,tournament-2029-bog-gol-w09-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-riy-mas-w10-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-vie-pla-w10-1,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2029,tournament-2029-mel-bro-w11-1,Bronze,"Gonzalo Alfonso & Mateo Ortiz",real_gonzalo_alfonso|athleteprofile-1767227036153-a949in,1,82,mista,16,16,false
2029,tournament-2029-tok-sil-w11-2,Silver,"Mateo Iglesias & Bruno Acosta",athleteprofile-1767226983153-raz7aw|athleteprofile-1767226889153-q1j6oz,0,83,100%_bots,16,16,false
2029,tournament-2029-cpt-gol-w11-3,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-cph-mas-w12-1,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-lim-bro-w13-1,Bronze,"Rubén Iglesias & Emiliano Medina",athleteprofile-1767226884153-bbcfmu|athleteprofile-1767226949153-mja3pj,0,86,100%_bots,16,16,false
2029,tournament-2029-nai-mas-w13-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-bkk-pla-w13-2,Platinum,"Mateo Iglesias & Bruno Acosta",athleteprofile-1767226983153-raz7aw|athleteprofile-1767226889153-q1j6oz,0,83,100%_bots,32,32,false
2029,tournament-2029-bue-eli-w13-4,Elite,"Jorge Nieto & Martín Di Nenno",real_jorge_nieto|real_martin_di_nenno,2,92,100%_reais,20,20,false
2029,tournament-2029-akl-sil-w14-1,Silver,"Rubén Iglesias & Emiliano Medina",athleteprofile-1767226884153-bbcfmu|athleteprofile-1767226949153-mja3pj,0,86,100%_bots,16,16,false
2029,tournament-2029-lon-gol-w14-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-osa-bro-w15-1,Bronze,"Rubén Iglesias & Emiliano Medina",athleteprofile-1767226884153-bbcfmu|athleteprofile-1767226949153-mja3pj,0,86,100%_bots,16,16,false
2029,tournament-2029-bog-mas-w15-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-dub-gol-w16-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-bcn-pla-w16-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2029,tournament-2029-sao-bro-w17-1,Bronze,"Adrián Navarro & Nicolás Silva",athleteprofile-1767226988153-rs049x|athlete-005,0,81.5,100%_bots,16,16,false
2029,tournament-2029-lis-sil-w17-2,Silver,"Rubén Iglesias & Emiliano Medina",athleteprofile-1767226884153-bbcfmu|athleteprofile-1767226949153-mja3pj,0,86,100%_bots,16,16,false
2029,tournament-2029-sto-mas-w17-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-ams-eli-w17-4,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,20,20,false
2029,tournament-2029-mia-gol-w18-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-san-cro-w18-2,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2029,tournament-2029-seo-bro-w19-1,Bronze,"João Herrera 171 & Nicolás Sánchez",athleteprofile-1767226922153-n4rxk2|athleteprofile-1767227033153-wplu5i,0,83.5,100%_bots,16,16,false
2029,tournament-2029-doh-mas-w19-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-par-pla-w19-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2029,tournament-2029-mil-sil-w20-1,Silver,"João Herrera 171 & Nicolás Sánchez",athleteprofile-1767226922153-n4rxk2|athleteprofile-1767227033153-wplu5i,0,83.5,100%_bots,16,16,false
2029,tournament-2029-pra-gol-w20-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-cph-bro-w21-1,Bronze,"Rubén Iglesias & Emiliano Medina",athleteprofile-1767226884153-bbcfmu|athleteprofile-1767226949153-mja3pj,0,86,100%_bots,16,16,false
2029,tournament-2029-ber-mas-w21-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-sha-mas-w22-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-mel-pla-w22-1,Platinum,"Rubén Iglesias & Emiliano Medina",athleteprofile-1767226884153-bbcfmu|athleteprofile-1767226949153-mja3pj,0,86,100%_bots,32,32,false
2029,tournament-2029-vie-eli-w22-3,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,20,20,false
2029,tournament-2029-cor-bro-w23-1,Bronze,"Eduardo Agustín Torre & Facundo Domínguez",real_eduardo_agustin_torre|real_facundo_dominguez,2,80,100%_reais,16,16,false
2029,tournament-2029-san-sil-w23-2,Silver,"João Herrera 171 & Nicolás Sánchez",athleteprofile-1767226922153-n4rxk2|athleteprofile-1767227033153-wplu5i,0,83.5,100%_bots,16,16,false
2029,tournament-2029-ath-gol-w23-3,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-ams-bro-w24-1,Bronze,"João Herrera 171 & Nicolás Sánchez",athleteprofile-1767226922153-n4rxk2|athleteprofile-1767227033153-wplu5i,0,83.5,100%_bots,16,16,false
2029,tournament-2029-mon-mas-w24-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-mad-gol-w25-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-cph-bro-w26-1,Bronze,"Ramiro Pereyra & Marcos González Blanco",real_ramiro_pereyra|real_marcos_gonzalez_blanco,2,80.5,100%_reais,16,16,false
2029,tournament-2029-lax-sil-w26-2,Silver,"João Herrera 171 & Nicolás Sánchez",athleteprofile-1767226922153-n4rxk2|athleteprofile-1767227033153-wplu5i,0,83.5,100%_bots,16,16,false
2029,tournament-2029-lim-mas-w26-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-bue-pla-w26-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2029,tournament-2029-nai-gol-w27-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-cas-eli-w27-2,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2029,tournament-2029-rom-bro-w28-1,Bronze,"Carlos Miranda & Marco Molina",athleteprofile-1767226862153-k14c9z|athleteprofile-1767226893153-szyzg8,0,84,100%_bots,16,16,false
2029,tournament-2029-ath-mas-w28-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-cor-sil-w29-1,Silver,"Nuno Deus & Carlos Castro",real_nuno_deus|athleteprofile-1767226939153-rsscni,1,81.5,mista,16,16,false
2029,tournament-2029-cpt-gol-w29-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-sto-pla-w29-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2029,tournament-2029-pra-cro-w29-4,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2029,tournament-2029-akl-bro-w30-1,Bronze,"Gonzalo Alfonso & Mateo Ortiz",real_gonzalo_alfonso|athleteprofile-1767227036153-a949in,1,82,mista,16,16,false
2029,tournament-2029-bkk-mas-w30-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-mon-gol-w31-1,Gold,"Rubén Iglesias & Emiliano Medina",athleteprofile-1767226884153-bbcfmu|athleteprofile-1767226949153-mja3pj,0,86.5,100%_bots,24,24,false
2029,tournament-2029-mia-mas-w31-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-mil-bro-w32-1,Bronze,"Gonzalo Alfonso & Mateo Ortiz",real_gonzalo_alfonso|athleteprofile-1767227036153-a949in,1,82,mista,16,16,false
2029,tournament-2029-ams-sil-w32-2,Silver,"Clément Geens & Dylan Guichard",real_clement_geens|real_dylan_guichard,2,78,100%_reais,16,16,false
2029,tournament-2029-san-pla-w32-3,Platinum,"Gonzalo Alfonso & Mateo Ortiz",real_gonzalo_alfonso|athleteprofile-1767227036153-a949in,1,82,mista,32,32,false
2029,tournament-2029-cun-eli-w32-4,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,20,20,false
2029,tournament-2029-ist-mas-w33-1,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-cor-bro-w34-1,Bronze,"Enzo Jensen Sirvent & José Luis González",real_enzo_jensen_sirvent|real_jose_luis_gonzalez,2,82,100%_reais,16,16,false
2029,tournament-2029-mex-gol-w34-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-riy-sil-w35-1,Silver,"Enzo Jensen Sirvent & José Luis González",real_enzo_jensen_sirvent|real_jose_luis_gonzalez,2,82,100%_reais,16,16,false
2029,tournament-2029-mad-mas-w35-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-cas-pla-w35-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,32,32,false
2029,tournament-2029-tor-bro-w36-1,Bronze,"Adrián Navarro & Nicolás Silva",athleteprofile-1767226988153-rs049x|athlete-005,0,81.5,100%_bots,16,16,false
2029,tournament-2029-sao-gol-w36-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-bue-eli-w36-3,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,20,20,false
2029,tournament-2029-cai-mas-w37-1,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-mon-bro-w38-1,Bronze,"Santiago Silva & Franco Herrera 306",athleteprofile-1767226990153-9yb72x|athleteprofile-1767227057153-qahewu,0,79,100%_bots,16,16,false
2029,tournament-2029-pra-sil-w38-2,Silver,"Javier Silva & Maximiliano Arce Simo",athleteprofile-1767227005153-jj3e9n|real_maximiliano_arce_simo,1,80,mista,16,16,false
2029,tournament-2029-syd-gol-w38-3,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-mel-pla-w38-4,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2029,tournament-2029-bcn-mas-w39-1,Masters,"Miguel Yanguas & Juan Tello",real_miguel_yanguas|real_juan_tello,2,91,100%_reais,24,24,false
2029,tournament-2029-vie-bro-w40-1,Bronze,"Enzo Jensen Sirvent & José Luis González",real_enzo_jensen_sirvent|real_jose_luis_gonzalez,2,82,100%_reais,16,16,false
2029,tournament-2029-cor-gol-w40-2,Gold,"Gonzalo Alfonso & Mateo Ortiz",real_gonzalo_alfonso|athleteprofile-1767227036153-a949in,1,82,mista,24,24,false
2029,tournament-2029-ath-mas-w40-3,Masters,"Miguel Yanguas & Juan Tello",real_miguel_yanguas|real_juan_tello,2,91,100%_reais,24,24,false
2029,tournament-2029-sin-sil-w41-1,Silver,"Javier Silva & Maximiliano Arce Simo",athleteprofile-1767227005153-jj3e9n|real_maximiliano_arce_simo,1,80,mista,16,16,false
2029,tournament-2029-mia-pla-w41-2,Platinum,"Ramiro Pereyra & Marcos González Blanco",real_ramiro_pereyra|real_marcos_gonzalez_blanco,2,80.5,100%_reais,32,32,false
2029,tournament-2029-san-eli-w41-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2029,tournament-2029-riy-cro-w41-4,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2029,tournament-2029-ist-bro-w42-1,Bronze,"Enzo Jensen Sirvent & José Luis González",real_enzo_jensen_sirvent|real_jose_luis_gonzalez,2,82,100%_reais,16,16,false
2029,tournament-2029-sao-mas-w42-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-dub-gol-w43-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-cai-bro-w44-1,Bronze,"Lucas Campagnolo & Mateo Alonso",real_lucas_campagnolo|athleteprofile-1767237782153-ko0wqg,1,78,mista,16,16,false
2029,tournament-2029-mex-sil-w44-2,Silver,"Santiago Silva & Franco Herrera 306",athleteprofile-1767226990153-9yb72x|athleteprofile-1767227057153-qahewu,0,79,100%_bots,16,16,false
2029,tournament-2029-rio-mas-w44-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-lon-pla-w44-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2029,tournament-2029-par-gol-w45-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-mel-bro-w46-1,Bronze,"Eduardo Agustín Torre & Facundo Domínguez",real_eduardo_agustin_torre|real_facundo_dominguez,2,80,100%_reais,16,16,false
2029,tournament-2029-lim-eli-w46-2,Elite,"Ramiro Pereyra & Marcos González Blanco",real_ramiro_pereyra|real_marcos_gonzalez_blanco,2,80.5,100%_reais,20,20,false
2029,tournament-2029-tok-sil-w47-1,Silver,"Santiago Silva & Franco Herrera 306",athleteprofile-1767226990153-9yb72x|athleteprofile-1767227057153-qahewu,0,79,100%_bots,16,16,false
2029,tournament-2029-mia-pla-w47-2,Platinum,"Álvaro Herrera & Tomás Vidal",athleteprofile-1767226902153-s1377e|athlete-003,0,87,100%_bots,32,32,false
2029,tournament-2029-pra-leg-w52-1,Legacy Finals,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,8,4,true
2030,tournament-2030-cas-bro-w01-1,Bronze,"João Herrera & Maximiliano Sánchez Blasco",athleteprofile-1767226868153-0e2ys0|real_maximiliano_sanchez_blasco,1,88.5,mista,16,16,false
2030,tournament-2030-ams-gol-w01-2,Gold,"João Herrera & Maximiliano Sánchez Blasco",athleteprofile-1767226868153-0e2ys0|real_maximiliano_sanchez_blasco,1,88.5,mista,24,24,false
2030,tournament-2030-cph-mas-w01-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-osa-mas-w01-4,Masters,"Santiago Suárez & Mateo Acosta",athleteprofile-1767226876153-t0efyc|athleteprofile-1767226931153-k8gpl3,0,84,100%_bots,24,24,false
2030,tournament-2030-mad-sil-w02-1,Silver,"Nuno Deus & Valentino Gabriel Libaak",real_nuno_deus|real_valentino_gabriel_libaak,2,82.5,100%_reais,16,16,false
2030,tournament-2030-nai-gol-w02-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-par-bro-w03-1,Bronze,"Lucas Campagnolo & Mateo Alonso",real_lucas_campagnolo|athleteprofile-1767237782153-ko0wqg,1,78.5,mista,16,16,false
2030,tournament-2030-san-mas-w03-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-ath-eli-w03-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2030,tournament-2030-pra-mas-w04-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
