year,tournament_id,tier,champion_name,champion_ids,champion_real_count,champion_ovr_avg,classification,main_draw_size,simulated_entrants,incomplete
2026,tournament-2026-par-pla-w04-1,Platinum,"Ignacio Vilariño Gestoso & Mario Del Castillo",real_ignacio_vilarino_gestoso|real_mario_del_castillo,2,80.5,100%_reais,32,26,true
2028,tournament-2028-mex-mas-w33-1,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-ams-bro-w34-1,Bronze,"Nicolás Ramos & Hugo López",athleteprofile-1767226956534-0xgd46|athleteprofile-1767229458534-p23r3l,0,80.5,100%_bots,16,16,false
2028,tournament-2028-bog-gol-w34-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-sin-sil-w35-1,Silver,"Felipe García & Álvaro Herrera",athleteprofile-1767226949534-amr0ix|athleteprofile-1767226924534-lxbt3m,0,83.5,100%_bots,16,16,false
2028,tournament-2028-seo-mas-w35-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-rio-pla-w35-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2028,tournament-2028-lon-bro-w36-1,Bronze,"Mateo Alonso & Nicolás Silva",athleteprofile-1767226881534-zlet4q|athlete-005,0,84,100%_bots,16,16,false
2028,tournament-2028-par-gol-w36-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-mil-eli-w36-3,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,20,20,false
2028,tournament-2028-sha-mas-w37-1,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-sao-bro-w38-1,Bronze,"Eduardo Agustín Torre & Teodoro Zapata",real_eduardo_agustin_torre|real_teodoro_zapata,2,81,100%_reais,16,16,false
2028,tournament-2028-mia-sil-w38-2,Silver,"Mateo Alonso & Nicolás Silva",athleteprofile-1767226881534-zlet4q|athlete-005,0,84,100%_bots,16,16,false
2028,tournament-2028-dub-gol-w38-3,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-rom-pla-w38-4,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,32,32,false
2028,tournament-2028-lax-mas-w39-1,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-ber-bro-w40-1,Bronze,"Felipe García & Álvaro Herrera",athleteprofile-1767226949534-amr0ix|athleteprofile-1767226924534-lxbt3m,0,83.5,100%_bots,16,16,false
2028,tournament-2028-mon-gol-w40-2,Gold,"Miguel Yanguas & Eduardo Alonso",real_miguel_yanguas|real_eduardo_alonso,2,90,100%_reais,24,24,false
2028,tournament-2028-lis-mas-w40-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2028,tournament-2028-cas-sil-w41-1,Silver,"Álvaro Costa & Diego Vega",athleteprofile-1767226974534-ordc36|athleteprofile-1767226979534-jxu94y,0,84,100%_bots,16,16,false
2028,tournament-2028-cun-pla-w41-2,Platinum,"André Romero & Felipe Costa",athleteprofile-1767226913534-bys9ja|athleteprofile-1767226929534-4thech,0,88,100%_bots,32,32,false
2028,tournament-2028-doh-eli-w41-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2028,tournament-2028-bcn-cro-w41-4,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,20,20,false
2028,tournament-2028-akl-bro-w42-1,Bronze,"Felipe García & Álvaro Herrera",athleteprofile-1767226949534-amr0ix|athleteprofile-1767226924534-lxbt3m,0,83.5,100%_bots,16,16,false
2028,tournament-2028-bog-mas-w42-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-tok-gol-w43-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-syd-bro-w44-1,Bronze,"Marc Quílez & Federico Mouriño",real_marc_quilez|real_federico_mourino,2,82,100%_reais,16,16,false
2028,tournament-2028-par-sil-w44-2,Silver,"Juan Ignacio De Pascual & Álvaro Cepero",real_juan_ignacio_de_pascual|real_alvaro_cepero,2,83,100%_reais,16,16,false
2028,tournament-2028-rom-mas-w44-4,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-mil-pla-w44-3,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,32,32,false
2028,tournament-2028-mon-gol-w45-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
2028,tournament-2028-mia-bro-w46-1,Bronze,"Lucas Castro & Rafael Santos",athleteprofile-1767227008534-mxqdmm|athleteprofile-1767227000534-szk2fa,0,78,100%_bots,16,16,false
2028,tournament-2028-sto-eli-w46-2,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,20,20,false
2028,tournament-2028-pra-sil-w47-1,Silver,"Felipe García & Álvaro Herrera",athleteprofile-1767226949534-amr0ix|athleteprofile-1767226924534-lxbt3m,0,83.5,100%_bots,16,16,false
2028,tournament-2028-dub-pla-w47-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,32,32,false
2028,tournament-2028-mex-leg-w52-1,Legacy Finals,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,8,4,true
2029,tournament-2029-bkk-bro-w01-1,Bronze,"Mateo Ortiz & Thiago Pereira",athleteprofile-1767227058534-vi4syc|athleteprofile-1767226882534-ms7xze,0,82,100%_bots,16,16,false
2029,tournament-2029-bcn-gol-w01-2,Gold,"Javier Ruiz & Javier Martínez",real_javier_ruiz|real_javier_martinez,2,80,100%_reais,24,24,false
2029,tournament-2029-mum-mas-w01-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-rio-mas-w01-4,Masters,"Miguel Yanguas & Eduardo Alonso",real_miguel_yanguas|real_eduardo_alonso,2,90,100%_reais,24,23,true
2029,tournament-2029-bog-sil-w02-1,Silver,"Felipe García & Álvaro Herrera",athleteprofile-1767226949534-amr0ix|athleteprofile-1767226924534-lxbt3m,0,83.5,100%_bots,16,16,false
2029,tournament-2029-par-gol-w02-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-mil-bro-w03-1,Bronze,"Álvaro Costa & Diego Vega",athleteprofile-1767226974534-ordc36|athleteprofile-1767226979534-jxu94y,0,84,100%_bots,16,16,false
2029,tournament-2029-sha-mas-w03-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-lax-eli-w03-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2029,tournament-2029-doh-mas-w04-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-cpt-pla-w04-1,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2029,tournament-2029-nyc-bro-w05-1,Bronze,"Valentino Gabriel Libaak & Maximiliano Sánchez Blasco",real_valentino_gabriel_libaak|real_maximiliano_sanchez_blasco,2,84,100%_reais,16,16,false
2029,tournament-2029-sin-sil-w05-2,Silver,"Felipe García & Álvaro Herrera",athleteprofile-1767226949534-amr0ix|athleteprofile-1767226924534-lxbt3m,0,84,100%_bots,16,16,false
2029,tournament-2029-cas-gol-w05-3,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-dub-mas-w06-1,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-bcn-cro-w06-2,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2029,tournament-2029-ams-bro-w07-1,Bronze,"Valentino Gabriel Libaak & Maximiliano Sánchez Blasco",real_valentino_gabriel_libaak|real_maximiliano_sanchez_blasco,2,84,100%_reais,16,16,false
2029,tournament-2029-par-gol-w07-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-ber-pla-w07-3,Platinum,"Jorge Nieto & Martín Di Nenno",real_jorge_nieto|real_martin_di_nenno,2,92,100%_reais,32,32,false
2029,tournament-2029-san-sil-w08-1,Silver,"Eduardo Agustín Torre & Teodoro Zapata",real_eduardo_agustin_torre|real_teodoro_zapata,2,81,100%_reais,16,16,false
2029,tournament-2029-rom-mas-w08-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-lim-eli-w08-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,19,true
2029,tournament-2029-syd-bro-w09-1,Bronze,"Valentino Gabriel Libaak & Maximiliano Sánchez Blasco",real_valentino_gabriel_libaak|real_maximiliano_sanchez_blasco,2,84,100%_reais,16,16,false
2029,tournament-2029-bog-gol-w09-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-riy-mas-w10-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-vie-pla-w10-1,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2029,tournament-2029-mel-bro-w11-1,Bronze,"Gonzalo Alfonso & Álex Chozas",real_gonzalo_alfonso|real_alex_chozas,2,84.5,100%_reais,16,16,false
2029,tournament-2029-tok-sil-w11-2,Silver,"Felipe García & Álvaro Herrera",athleteprofile-1767226949534-amr0ix|athleteprofile-1767226924534-lxbt3m,0,84,100%_bots,16,16,false
2029,tournament-2029-cpt-gol-w11-3,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-cph-mas-w12-1,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-lim-bro-w13-1,Bronze,"Felipe García & Álvaro Herrera",athleteprofile-1767226949534-amr0ix|athleteprofile-1767226924534-lxbt3m,0,84,100%_bots,16,16,false
2029,tournament-2029-nai-mas-w13-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-bkk-pla-w13-2,Platinum,"Felipe García & Álvaro Herrera",athleteprofile-1767226949534-amr0ix|athleteprofile-1767226924534-lxbt3m,0,84,100%_bots,32,32,false
2029,tournament-2029-bue-eli-w13-4,Elite,"Jorge Nieto & Martín Di Nenno",real_jorge_nieto|real_martin_di_nenno,2,92,100%_reais,20,20,false
2029,tournament-2029-akl-sil-w14-1,Silver,"Nicolás Ramos & Hugo López",athleteprofile-1767226956534-0xgd46|athleteprofile-1767229458534-p23r3l,0,82.5,100%_bots,16,16,false
2029,tournament-2029-lon-gol-w14-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-osa-bro-w15-1,Bronze,"Gonzalo Alfonso & Álex Chozas",real_gonzalo_alfonso|real_alex_chozas,2,84.5,100%_reais,16,16,false
2029,tournament-2029-bog-mas-w15-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-dub-gol-w16-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-bcn-pla-w16-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2029,tournament-2029-sao-bro-w17-1,Bronze,"Javier Rojas & Hugo Alonso",athleteprofile-1767227040534-iregpg|athleteprofile-1767226940534-y0r9f3,0,80.5,100%_bots,16,16,false
2029,tournament-2029-lis-sil-w17-2,Silver,"Gonzalo Alfonso & Álex Chozas",real_gonzalo_alfonso|real_alex_chozas,2,84.5,100%_reais,16,16,false
2029,tournament-2029-sto-mas-w17-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-ams-eli-w17-4,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,20,20,false
2029,tournament-2029-mia-gol-w18-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-san-cro-w18-2,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2029,tournament-2029-seo-bro-w19-1,Bronze,"Valentino Gabriel Libaak & Maximiliano Sánchez Blasco",real_valentino_gabriel_libaak|real_maximiliano_sanchez_blasco,2,84,100%_reais,16,16,false
2029,tournament-2029-doh-mas-w19-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-par-pla-w19-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2029,tournament-2029-mil-sil-w20-1,Silver,"Mateo Ortiz & Thiago Pereira",athleteprofile-1767227058534-vi4syc|athleteprofile-1767226882534-ms7xze,0,82,100%_bots,16,16,false
2029,tournament-2029-pra-gol-w20-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-cph-bro-w21-1,Bronze,"Valentino Gabriel Libaak & Maximiliano Sánchez Blasco",real_valentino_gabriel_libaak|real_maximiliano_sanchez_blasco,2,84,100%_reais,16,16,false
2029,tournament-2029-ber-mas-w21-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-sha-mas-w22-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-mel-pla-w22-1,Platinum,"Franco Castro & Felipe Navarro",athleteprofile-1767226941534-ce082y|athleteprofile-1767226986534-k0vcvr,0,85.5,100%_bots,32,32,false
2029,tournament-2029-vie-eli-w22-3,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,20,20,false
2029,tournament-2029-cor-bro-w23-1,Bronze,"Eduardo Agustín Torre & Teodoro Zapata",real_eduardo_agustin_torre|real_teodoro_zapata,2,81,100%_reais,16,16,false
2029,tournament-2029-san-sil-w23-2,Silver,"Nicolás Ramos & Hugo López",athleteprofile-1767226956534-0xgd46|athleteprofile-1767229458534-p23r3l,0,82.5,100%_bots,16,16,false
2029,tournament-2029-ath-gol-w23-3,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-ams-bro-w24-1,Bronze,"Thiago Acosta & Rafael Ramos",athleteprofile-1767226891534-enzihe|athleteprofile-1767226987534-hq7jgb,0,84.5,100%_bots,16,16,false
2029,tournament-2029-mon-mas-w24-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-mad-gol-w25-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-cph-bro-w26-1,Bronze,"Ignacio Cabrera & Facundo Domínguez",athleteprofile-1767226969534-ika4vd|real_facundo_dominguez,1,81.5,mista,16,16,false
2029,tournament-2029-lax-sil-w26-2,Silver,"Guillermo Collado & Pedro Herrera",real_guillermo_collado|athleteprofile-1767226934534-g06eig,1,87.5,mista,16,16,false
2029,tournament-2029-lim-mas-w26-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-bue-pla-w26-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2029,tournament-2029-nai-gol-w27-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-cas-eli-w27-2,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2029,tournament-2029-rom-bro-w28-1,Bronze,"Eduardo Agustín Torre & Teodoro Zapata",real_eduardo_agustin_torre|real_teodoro_zapata,2,81,100%_reais,16,16,false
2029,tournament-2029-ath-mas-w28-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-cor-sil-w29-1,Silver,"Ignacio Cabrera & Facundo Domínguez",athleteprofile-1767226969534-ika4vd|real_facundo_dominguez,1,81.5,mista,16,16,false
2029,tournament-2029-cpt-gol-w29-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-sto-pla-w29-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2029,tournament-2029-pra-cro-w29-4,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2029,tournament-2029-akl-bro-w30-1,Bronze,"Gonzalo Alfonso & Álex Chozas",real_gonzalo_alfonso|real_alex_chozas,2,84,100%_reais,16,16,false
2029,tournament-2029-bkk-mas-w30-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-mon-gol-w31-1,Gold,"Franco Castro & Felipe Navarro",athleteprofile-1767226941534-ce082y|athleteprofile-1767226986534-k0vcvr,0,85.5,100%_bots,24,24,false
2029,tournament-2029-mia-mas-w31-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-mil-bro-w32-1,Bronze,"Eduardo Agustín Torre & Teodoro Zapata",real_eduardo_agustin_torre|real_teodoro_zapata,2,81,100%_reais,16,16,false
2029,tournament-2029-ams-sil-w32-2,Silver,"Jerónimo González & Juan Tello",real_jeronimo_gonzalez|real_juan_tello,2,86.5,100%_reais,16,16,false
2029,tournament-2029-san-pla-w32-3,Platinum,"Thiago Acosta & Rafael Ramos",athleteprofile-1767226891534-enzihe|athleteprofile-1767226987534-hq7jgb,0,84.5,100%_bots,32,32,false
2029,tournament-2029-cun-eli-w32-4,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,20,20,false
2029,tournament-2029-ist-mas-w33-1,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-cor-bro-w34-1,Bronze,"Nicolás Ramos & Hugo López",athleteprofile-1767226956534-0xgd46|athleteprofile-1767229458534-p23r3l,0,83,100%_bots,16,16,false
2029,tournament-2029-mex-gol-w34-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-riy-sil-w35-1,Silver,"Jerónimo González & Juan Tello",real_jeronimo_gonzalez|real_juan_tello,2,86.5,100%_reais,16,16,false
2029,tournament-2029-mad-mas-w35-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-cas-pla-w35-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,32,32,false
2029,tournament-2029-tor-bro-w36-1,Bronze,"Jerónimo González & Juan Tello",real_jeronimo_gonzalez|real_juan_tello,2,86.5,100%_reais,16,16,false
2029,tournament-2029-sao-gol-w36-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-bue-eli-w36-3,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,20,20,false
2029,tournament-2029-cai-mas-w37-1,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-mon-bro-w38-1,Bronze,"Javier Rojas & Hugo Alonso",athleteprofile-1767227040534-iregpg|athleteprofile-1767226940534-y0r9f3,0,80.5,100%_bots,16,16,false
2029,tournament-2029-pra-sil-w38-2,Silver,"Jerónimo González & Juan Tello",real_jeronimo_gonzalez|real_juan_tello,2,86.5,100%_reais,16,16,false
2029,tournament-2029-syd-gol-w38-3,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-mel-pla-w38-4,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2029,tournament-2029-bcn-mas-w39-1,Masters,"André Romero & Felipe Costa",athleteprofile-1767226913534-bys9ja|athleteprofile-1767226929534-4thech,0,88,100%_bots,24,24,false
2029,tournament-2029-vie-bro-w40-1,Bronze,"Thiago Acosta & Rafael Ramos",athleteprofile-1767226891534-enzihe|athleteprofile-1767226987534-hq7jgb,0,84.5,100%_bots,16,16,false
2029,tournament-2029-cor-gol-w40-2,Gold,"Thiago Acosta & Rafael Ramos",athleteprofile-1767226891534-enzihe|athleteprofile-1767226987534-hq7jgb,0,84.5,100%_bots,24,24,false
2029,tournament-2029-ath-mas-w40-3,Masters,"Miguel Yanguas & Eduardo Alonso",real_miguel_yanguas|real_eduardo_alonso,2,90.5,100%_reais,24,24,false
2029,tournament-2029-sin-sil-w41-1,Silver,"Jerónimo González & Juan Tello",real_jeronimo_gonzalez|real_juan_tello,2,86.5,100%_reais,16,16,false
2029,tournament-2029-mia-pla-w41-2,Platinum,"Jerónimo González & Juan Tello",real_jeronimo_gonzalez|real_juan_tello,2,86.5,100%_reais,32,32,false
2029,tournament-2029-san-eli-w41-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2029,tournament-2029-riy-cro-w41-4,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2029,tournament-2029-ist-bro-w42-1,Bronze,"Rafael López & Carlos Daniel Gutiérrez",athleteprofile-1767227036534-nibowo|real_carlos_daniel_gutierrez,1,83,mista,16,16,false
2029,tournament-2029-sao-mas-w42-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-dub-gol-w43-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2029,tournament-2029-cai-bro-w44-1,Bronze,"Enzo Herrera & Rubén Romero 243",athleteprofile-1767226977534-fh7mrh|athleteprofile-1767227016534-dd9oep,0,80.5,100%_bots,16,16,false
2029,tournament-2029-mex-sil-w44-2,Silver,"Thiago Acosta & Rafael Ramos",athleteprofile-1767226891534-enzihe|athleteprofile-1767226987534-hq7jgb,0,84.5,100%_bots,16,16,false
2029,tournament-2029-rio-mas-w44-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-lon-pla-w44-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2029,tournament-2029-par-gol-w45-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2029,tournament-2029-mel-bro-w46-1,Bronze,"Rafael López & Carlos Daniel Gutiérrez",athleteprofile-1767227036534-nibowo|real_carlos_daniel_gutierrez,1,83,mista,16,16,false
2029,tournament-2029-lim-eli-w46-2,Elite,"André Romero & Felipe Costa",athleteprofile-1767226913534-bys9ja|athleteprofile-1767226929534-4thech,0,88,100%_bots,20,20,false
2029,tournament-2029-tok-sil-w47-1,Silver,"Víctor Mena & Salvador Oria",real_victor_mena|real_salvador_oria,2,79.5,100%_reais,16,16,false
2029,tournament-2029-mia-pla-w47-2,Platinum,"Martín Di Nenno & Álvaro Herrera",real_martin_di_nenno|athleteprofile-1767226924534-lxbt3m,1,88,mista,32,32,false
2029,tournament-2029-pra-leg-w52-1,Legacy Finals,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,8,5,true
2030,tournament-2030-cas-bro-w01-1,Bronze,"Nicolás Ramos & Hugo López",athleteprofile-1767226956534-0xgd46|athleteprofile-1767229458534-p23r3l,0,84,100%_bots,16,16,false
2030,tournament-2030-ams-gol-w01-2,Gold,"Guillermo Collado & Pedro Herrera",real_guillermo_collado|athleteprofile-1767226934534-g06eig,1,87.5,mista,24,24,false
2030,tournament-2030-cph-mas-w01-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-osa-mas-w01-4,Masters,"Rafael López & Carlos Daniel Gutiérrez",athleteprofile-1767227036534-nibowo|real_carlos_daniel_gutierrez,1,83,mista,24,24,false
2030,tournament-2030-mad-sil-w02-1,Silver,"Víctor Mena & Salvador Oria",real_victor_mena|real_salvador_oria,2,79.5,100%_reais,16,16,false
2030,tournament-2030-nai-gol-w02-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-par-bro-w03-1,Bronze,"Víctor Mena & Salvador Oria",real_victor_mena|real_salvador_oria,2,79.5,100%_reais,16,16,false
2030,tournament-2030-san-mas-w03-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-ath-eli-w03-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2030,tournament-2030-pra-mas-w04-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
